Sample.Name,sample_num,Cruise,Event,Order_Occ,Sta_ID,Cast_Type,Cardinal_Sta,Station_Notes,Date,Time,DateTime,Lat_Dec,Lon_Dec,Bottle,Assoc_Bottle,Bottle_Depth,Depthm,Del_Depth,Bottle_Notes,NCOG_DNA,NCOG_RNA,DNA_VolFilt,RNA_VolFilt,Pump_Speed,DNA_RNA_Vol_Notes,Filt_Str,Filt_End,Filt_Str_Notes,Filt_End_Notes,Gly.Sample,Sterivex_Notes,std_18S,Distance,T_degC,Salnty,STheta,O2ml_L,PO4ug,SiO3ug,NO3ug,NH3ug,ChlorA,Phaeop,RecInd,MLD_Sigma,NCDepth
201604_090.0_120.0_130,ND0364,201604,NA,18,090.0 120.0,Ross,TRUE,,4/4/2016,22:02,4/4/2016 22:02,30.4159,-123.9978,13,12,130,130,0,,TRUE,TRUE,2.2,4.35,330,,1527,1545,,,NA,NA,,-368.0979919,14.97299957,33.49850082,24.82958984,5.370999813,0.330000013,2.910000086,0.610000014,0,0.280999988,0.234999999,3,41.00945814,130.9265659
201604_090.0_090.0_10,ND0365,201604,NA,21,090.0 090.0,Prodo,TRUE,,4/5/2016,17:46,4/5/2016 17:46,31.41743,-121.99122,23,22,11,10,-1,,TRUE,TRUE,2.2,4.25,330,,1116,1135,,,NA,NA,,-248.5599976,15.63899994,33.28170013,24.50871086,5.770999908,NA,NA,NA,NA,0.156000003,0.041000001,3,49.30848419,87.04721047
201604_090.0_090.0_84,ND0366,201604,NA,21,090.0 090.0,Prodo,TRUE,,4/5/2016,17:46,4/5/2016 17:46,31.41743,-121.99122,13,13,84,84,0,not enough H2O to fill 13,TRUE,TRUE,1.04,2.1,330,,1116,1125,,,NA,NA,,-248.5599976,14.92700005,33.30390167,24.6865406,5.675000191,0.370000005,2.579999924,0.289999992,0.039999999,0.595000029,0.398000002,3,49.30848419,87.04721047
201604_090.0_070.0_10,ND0367,201604,NA,23,090.0 070.0,Ross,TRUE,,4/6/2016,5:13,4/6/2016 5:13,32.08373,-120.63898,21,20,10,10,0,,TRUE,TRUE,2.2,4,330,,2226,2244,,,NA,NA,,-168.8110046,15.74199963,33.39680099,24.57422066,5.764999866,0.319999993,2.339999914,0,0,0.187000006,0.043000001,3,17.71352067,69.80392175
201604_090.0_070.0_60,ND0368,201604,NA,23,090.0 070.0,Ross,TRUE,,4/6/2016,5:13,4/6/2016 5:13,32.08373,-120.63898,15,14,60,60,0,,TRUE,TRUE,1.04,4.28,330,,2226,2244,,,NA,NA,,-168.8110046,15.33899975,33.41009903,24.67716026,5.684999943,0.360000014,2.349999905,0,0.100000001,0.528999984,0.232999995,3,17.71352067,69.80392175
201604_090.0_053.0_10,ND0369,201604,NA,25,090.0 053.0,Prodo,TRUE,,4/6/2016,16:25,4/6/2016 16:25,32.65202,-119.48443,23,22,11,10,-1,,TRUE,TRUE,1.04,3.8,330,,1045,1104,,,NA,NA,,-101.0859985,15.61699963,33.39640045,24.60185051,5.743000031,0.340000004,2.329999924,0,0,0.133000001,0.039999999,3,15.67073962,58.9285715
201604_090.0_053.0_55,ND0370,201604,NA,25,090.0 053.0,Prodo,TRUE,,4/6/2016,16:25,4/6/2016 16:25,32.65202,-119.48443,17,16,55,55,0,,TRUE,TRUE,1.04,4.4,330,,1045,1104,,,NA,NA,,-101.0859985,15.31799984,33.4294014,24.69628906,5.730999947,0.349999994,2.380000114,0,0.02,0.458999991,0.150000006,3,15.67073962,58.9285715
201604_090.0_037.0_10,ND0371,201604,NA,27,090.0 037.0,Ross,TRUE,,4/7/2016,3:35,4/7/2016 3:35,33.182,-118.38332,21,20,10,10,0,,TRUE,TRUE,1.04,4.34,330,,2048,2118,,,NA,NA,,-37.15999985,16.37599945,33.53250122,24.53488922,5.986000061,0.360000014,0.769999981,0,0.25,0.233999997,0.054000001,3,11.07020484,31.5351813
201604_090.0_037.0_40,ND0372,201604,NA,27,090.0 037.0,Ross,TRUE,,4/7/2016,3:35,4/7/2016 3:35,33.182,-118.38332,17,16,40,40,0,,TRUE,TRUE,1.04,4.51,330,,2048,2106,,,NA,NA,,-37.15999985,14.1239996,33.49290085,24.99984932,5.09499979,0.730000019,5.760000229,4.96999979,0.360000014,0.648000002,0.395000011,3,11.07020484,31.5351813
201604_090.0_028.0_10,ND0373,201604,NA,31,090.0 028.0,Prodo,FALSE,,4/7/2016,16:15,4/7/2016 16:15,33.48472,-117.77987,16,15,11,10,-1,,TRUE,TRUE,0.5,2.23,330,,1030,1048,,,NA,NA,,-1.89199996,15.27000046,33.53649902,24.78636932,6.265999794,0.370000005,3.529999971,0,0,1.781000018,0.518999994,3,10.28635534,12.84210529
201604_090.0_028.0_18,ND0374,201604,NA,31,090.0 028.0,Prodo,FALSE,,4/7/2016,16:15,4/7/2016 16:15,33.48472,-117.77987,14,14,18,18,0,,TRUE,TRUE,0.5,3.17,330,,1030,1048,,,NA,NA,,-1.89199996,13.97799969,33.51259995,25.04410934,5.383999825,0.74000001,4.75,3.799999952,1.450000048,2.035000086,0.579999983,3,10.28635534,12.84210529
201604_086.7_040.0_11,ND0375,201604,NA,40,086.7 040.0,Prodo,FALSE,,4/8/2016,18:56,4/8/2016 18:56,33.65537,-118.97698,23,22,12,11,-1,,TRUE,TRUE,1.04,4.42,330,,1315,1341,,,NA,NA,,-31.43499947,15.24800014,33.52560043,24.78286934,6.080999851,0.349999994,0.779999971,0,0.079999998,0.688000023,0.225999996,3,11.30243327,20.22388047
201604_086.7_040.0_22,ND0376,201604,NA,40,086.7 040.0,Prodo,FALSE,,4/8/2016,18:56,4/8/2016 18:56,33.65537,-118.97698,20, ,22,22,0,,TRUE,TRUE,1.04,4.24,330,,1315,1345,,,NA,NA,,-31.43499947,14.38500023,33.51190186,24.95866013,5.752999783,0.5,2.089999914,1.340000033,0.270000011,0.950999975,0.324999988,3,11.30243327,20.22388047
201604_086.7_070.0_8,ND0377,201604,NA,45,086.7 070.0,Prodo,FALSE,,4/9/2016,17:05,4/9/2016 17:05,32.65333,-121.03447,21,21,9,8,-1,,TRUE,TRUE,1.04,4.2,330,,1138,1159,,,NA,NA,,-151.0039978,15.75300026,33.14039993,24.37447929,5.781000137,0.300000012,2.00999999,0,0.239999995,0.177000001,0.045000002,3,15.24727466,48.33644856
201604_086.7_070.0_47,ND0378,201604,NA,45,086.7 070.0,Prodo,FALSE,,4/9/2016,17:05,4/9/2016 17:05,32.65333,-121.03447,16,15,48,47,-1,,TRUE,TRUE,0.5,4.2,330,,1138,1155,,,NA,NA,,-151.0039978,13.97099972,33.24560165,24.84107018,5.750999928,0.449999988,3.279999971,0.850000024,0.059999999,1.024000049,0.546999991,3,15.24727466,48.33644856
201604_086.7_110.0_12,ND0379,201604,NA,49,086.7 110.0,Prodo,FALSE,,4/10/2016,16:39,4/10/2016 16:39,31.32398,-123.74482,23,22,12,12,0,,TRUE,TRUE,2.2,4.39,330,,1127,1146,,,NA,NA,,-310.3559875,16.52300072,33.25790024,24.29034042,5.629000187,0.239999995,1.889999986,0,0,0.082000002,0.014,3,22.84745414,100.9710145
201604_086.7_110.0_93,ND0380,201604,NA,49,086.7 110.0,Prodo,FALSE,,4/10/2016,16:39,4/10/2016 16:39,31.32398,-123.74482,14,13,93,93,0,,TRUE,TRUE,1.04,4.35,330,,1127,1145,,,NA,NA,,-310.3559875,14.66100025,33.09469986,24.58275032,5.804999828,0.340000004,2.119999886,0,0.109999999,0.43900001,0.239999995,3,22.84745414,100.9710145
201604_083.3_080.0_10,ND0381,201604,NA,53,083.3 080.0,Prodo,FALSE,,4/11/2016,17:18,4/11/2016 17:18,32.91067,-122.12787,23,22,11,10,-1,,TRUE,TRUE,1.04,3.68,330,,1146,1210,,,NA,NA,,-162.8639984,15.44799995,33.23600006,24.51585007,5.882999897,0.319999993,1.909999967,0,0,0.226999998,0.054000001,3,11.27390914,88.43373509
201604_083.3_080.0_66,ND0382,201604,NA,53,083.3 080.0,Prodo,FALSE,,4/11/2016,17:18,4/11/2016 17:18,32.91067,-122.12787,16,15,66,66,0,,TRUE,TRUE,1.04,4.12,330,,1146,1216,,,NA,NA,,-162.8639984,14.70699978,33.28779984,24.72015953,5.835999966,0.379999995,2.440000057,0.029999999,0.01,1.205000043,0.479999989,3,11.27390914,88.43373509
201604_081.8_046.9_7,ND0383,201604,NA,58,081.8 046.9,Prodo,TRUE,,4/12/2016,18:45,4/12/2016 18:45,34.2741,-120.02787,23,23,8,7,-1,,TRUE,TRUE,0.5,3.6,330,,1317,1347,,,NA,NA,,-14.62199974,13.31799984,33.47629929,25.15022087,6.946000099,0.310000002,0.310000002,0.400000006,0.140000001,2.424999952,1.161999941,3,10.44396518,9.341666697
201604_081.8_046.9_16,ND0384,201604,NA,58,081.8 046.9,Prodo,TRUE,,4/12/2016,18:45,4/12/2016 18:45,34.2741,-120.02787,21,21,16,16,0,,TRUE,TRUE,0.5,3.71,330,,1317,1334,,,NA,NA,,-14.62199974,12.13899994,33.6004982,25.47724915,5.486000061,1.049999952,6.869999886,8.989999771,1.549999952,3.430000067,1.639000058,3,10.44396518,9.341666697
201604_076.7_060.0_11,ND0385,201604,NA,65,076.7 060.0,Prodo,FALSE,,4/13/2016,18:39,4/13/2016 18:39,34.71997,-121.54982,22,21,12,11,-1,,TRUE,TRUE,2.2,4.2,330,,1256,1326,,,NA,NA,,-51.04600143,14.52400017,32.89970016,24.45635986,6.125999928,0.289999992,1.950000048,0,0.039999999,0.310000002,0.088,3,20.88337774,49.27699531
201604_076.7_060.0_28,ND0386,201604,NA,65,076.7 060.0,Prodo,FALSE,,4/13/2016,18:39,4/13/2016 18:39,34.71997,-121.54982,18,17,29,28,-1,,TRUE,TRUE,1.1,4.48,330,,1256,1321,,,NA,NA,,-51.04600143,14.25,32.92490005,24.5343895,6.02699995,0.310000002,1.690000057,0,0.029999999,0.523999989,0.090000004,3,20.88337774,49.27699531
201604_076.7_100.0_10,ND0387,201604,NA,69,076.7 100.0,Prodo,FALSE,,4/14/2016,17:41,4/14/2016 17:41,33.38717,-124.32503,23,22,10,10,0,,TRUE,TRUE,2.2,3.41,330,,1202,1221,,,NA,NA,,-210.5130005,16.3579998,33.23210144,24.3082695,5.663000107,0.239999995,1.799999952,0,0.050000001,0.061999999,0.016000001,3,56.03457718,110
201604_076.7_100.0_94,ND0388,201604,NA,69,076.7 100.0,Prodo,FALSE,,4/14/2016,17:41,4/14/2016 17:41,33.38717,-124.32503,13,12,94,94,0,,TRUE,TRUE,2.2,4.33,330,,1202,1221,,,NA,NA,,-210.5130005,16.01300049,33.48419952,24.58646011,5.558000088,0.209999993,2.150000095,0,0,0.321999997,0.282999992,3,56.03457718,110
201604_080.0_100.0_10,ND0389,201604,NA,70,080.0 100.0,Ross,TRUE,,4/14/2016,23:29,4/14/2016 23:29,32.81632,-123.90668,21,20,10,10,0,,TRUE,TRUE,2.2,4.28,330,,1814,1837,,,NA,NA,,-197.9589996,15.81200027,33.042099,24.28577042,5.81400013,0.280000001,1.769999981,0,0,0.074000001,0.016000001,3,13.81049218,63.01036275
201604_080.0_100.0_62,ND0390,201604,NA,70,080.0 100.0,Ross,TRUE,,4/14/2016,23:29,4/14/2016 23:29,32.81632,-123.90668,16,15,62,62,0,,TRUE,TRUE,1.04,4,330,,1814,1838,,,NA,NA,,-197.9589996,14.20300007,33.2254982,24.77821922,5.625,0.370000005,2.75,0.699999988,0.01,0.529999971,0.289999992,3,13.81049218,63.01036275
201604_080.0_055.0_10,ND0391,201604,NA,73,080.0 055.0,Ross,TRUE,10m CL max,4/16/2016,7:32,4/16/2016 7:32,34.31882,-120.80942,21,19,10,10,0,,TRUE,TRUE,0.5,4.27,330,,156,224,,,NA,NA,,-18.79100037,12.41399956,33.34479904,25.22610092,5.790999889,0.879999995,7.360000134,7.019999981,0.419999987,2.782000065,0.888000011,3,20.340353,10
201607_093.3_026.7_15,ND0392,201607,NA,1,093.3 026.7,Prodo,FALSE,,7/10/2016,19:16,7/10/2016 19:16,32.9576,-117.30457,6,5,15,15,0,,TRUE,TRUE,0.5,3,330,,1317,1347,,,NA,NA,,-2.066999912,15.46500015,33.51940155,24.73049927,6.147999763,0.400000006,6.449999809,0,0.02,1.11500001,0.488000005,3,10.37147227,16.97628461
201607_093.3_026.7_8,ND0393,201607,NA,1,093.3 026.7,Prodo,FALSE,,7/10/2016,19:16,7/10/2016 19:16,32.9576,-117.30457,8,7,8,8,0,,TRUE,TRUE,0.8,1.7,330,,1317,1347,,,NA,NA,,-2.066999912,17.52499962,33.64810181,24.35362053,6.176000118,0.150000006,1.440000057,0,0,1.069000006,0.219999999,3,10.37147227,16.97628461
201607_093.3_045.0_9,ND0394,201607,NA,8,093.3 045.0,Prodo,FALSE,,7/11/2016,19:44,7/11/2016 19:44,32.34147,-118.5479,23,22,9,9,0,,TRUE,TRUE,1.04,3.55,330,,1310,1340,,,NA,NA,,-74.92900085,19.57900047,33.62419891,23.8240509,5.657000065,0.319999993,1.830000043,0.039999999,0.850000024,0.382999986,0.098999999,3,10.22073309,19.95652188
201607_093.3_045.0_21,ND0395,201607,NA,8,093.3 045.0,Prodo,FALSE,,7/11/2016,19:44,7/11/2016 19:44,32.34147,-118.5479,20,19,21,21,0,,TRUE,TRUE,1.04,3.55,330,,1310,340,,,NA,NA,,-74.92900085,14.875,33.49900055,24.84407043,6.249000072,0.519999981,2.920000076,1.149999976,2.299999952,0.861999989,0.319999993,3,10.22073309,19.95652188
201607_093.3_070.0_10.6,ND0396,201607,NA,12,093.3 070.0,Prodo,FALSE,,7/12/2016,17:21,7/12/2016 17:21,31.51038,-120.25123,22,21,10,10.6,0.6,,TRUE,TRUE,1.04,4,330,,1147,1217,,,NA,NA,,-174.9730072,16.25600052,33.33229828,24.40855026,5.901000023,0.310000002,0.75999999,0,0.059999999,0.35800001,0.120999999,3,20.25115918,35.19000005
201607_093.3_070.0_34.4,ND0397,201607,NA,12,093.3 070.0,Prodo,FALSE,,7/12/2016,17:21,7/12/2016 17:21,31.51038,-120.25123,18,17,34,34.4,0.4,,TRUE,TRUE,1.04,4,330,,1147,1217,,,NA,NA,,-174.9730072,14.60299969,33.36299896,24.79830933,5.75,0.449999988,1.559999943,0.829999983,0.74000001,0.740999997,0.338999987,3,20.25115918,35.19000005
201607_093.3_110.0_17,ND0398,201607,NA,16,093.3 110.0,Prodo,FALSE,,7/13/2016,17:55,7/13/2016 17:55,30.17748,-122.92037,22,22,17,17,0,,TRUE,TRUE,2.2,3.85,330,,1115,1131,,,NA,NA,,-334.0690002,19.16200066,33.36090088,23.73048973,5.394000053,0.25999999,1.850000024,0,0.059999999,0.061000001,0.011,3,34.53983892,125.3289474
201607_093.3_110.0_125,ND0399,201607,NA,16,093.3 110.0,Prodo,FALSE,,7/13/2016,17:55,7/13/2016 17:55,30.17748,-122.92037,11,10,125,125,0,,TRUE,TRUE,2.2,4.3,330,,1115,1131,,,NA,NA,,-334.0690002,14.47399998,33.40579987,24.86434937,5.421999931,0.370000005,3.220000029,0.899999976,0.02,0.210999995,0.143999994,3,34.53983892,125.3289474
201607_090.0_120.0_10,ND0400,201607,NA,18,090.0 120.0,Ross,TRUE,,7/14/2016,7:04,7/14/2016 7:04,30.41732,-123.9958,21,20,10,10,0,,TRUE,TRUE,2.2,4,330,,151,211,,,NA,NA,,-367.9649963,19.01799965,33.33499908,23.74654961,5.397999763,0.230000004,1.99000001,0,0,0.075000003,0.009,3,27.4732437,102.4222738
201607_090.0_120.0_100,ND0401,201607,NA,18,090.0 120.0,Ross,TRUE,,7/14/2016,7:04,7/14/2016 7:04,30.41732,-123.9958,13,12,100,100,0,,TRUE,TRUE,2.2,3.9,330,,151,211,,,NA,NA,,-367.9649963,14.45100021,33.36520004,24.81996918,5.5,0.319999993,3.24000001,0.129999995,0.039999999,0.347000003,0.256999999,3,27.4732437,102.4222738
201607_090.0_110.0_17,ND0402,201607,NA,19,090.0 110.0,Prodo,FALSE,,7/14/2016,15:41,7/14/2016 15:41,30.74807,-123.33587,22,22,17,17,0,,TRUE,TRUE,2.2,2.24,330,,1018,1028,,,NA,NA,,-328.5039978,18.92900085,33.34349823,23.77610016,5.401000023,0.289999992,1.519999981,0,0,0.081,0.015,3,40.27372678,92.42825596
201607_090.0_110.0_100,ND0403,201607,NA,19,090.0 110.0,Prodo,FALSE,,7/14/2016,15:41,7/14/2016 15:41,30.74807,-123.33587,13,12,101,100,-1,,TRUE,TRUE,2.2,2.15,330,,1018,1028,,,NA,NA,,-328.5039978,13.21500015,33.27769852,25.02226067,5.234000206,0.680000007,4.920000076,4.53000021,0,0.338999987,0.358999997,3,40.27372678,92.42825596
201607_090.0_090.0_10,ND0404,201607,NA,21,090.0 090.0,Ross,TRUE,,7/15/2016,4:09,7/15/2016 4:09,31.42243,-121.9911,21,20,11,10,-1,,TRUE,TRUE,2.2,5.42,330,,2225,2255,,,NA,NA,,-248.3990021,18.6060009,33.26409912,23.79574966,5.46999979,0.270000011,1.850000024,0,0.039999999,0.082999997,0.021,3,25.50238119,87.9201877
201607_090.0_090.0_87,ND0405,201607,NA,21,090.0 090.0,Ross,TRUE,,7/15/2016,4:09,7/15/2016 4:09,31.42243,-121.9911,14,13,87,87,0,,TRUE,TRUE,2.2,4.24,330,,2225,2252,,,NA,NA,,-248.3990021,13.94400024,33.26549911,24.86430931,5.486000061,0.419999987,3.400000095,0.720000029,0.01,0.284000009,0.287999988,3,25.50238119,87.9201877
201607_090.0_070.0_10,ND0406,201607,NA,23,090.0 070.0,Prodo,TRUE,,7/15/2016,16:57,7/15/2016 16:57,32.0864,-120.6376,23,22,10,10,0,,TRUE,TRUE,2.2,4.38,330,,1123,1141,,,NA,NA,,-168.6690063,17.91200066,33.12889862,23.86277962,5.502999783,0.270000011,1.820000052,0,0,0.081,0.022,3,25.97429972,88.45263163
201607_090.0_070.0_85,ND0407,201607,NA,23,090.0 070.0,Prodo,TRUE,,7/15/2016,16:57,7/15/2016 16:57,32.0864,-120.6376,15,14,84,85,1,,TRUE,TRUE,1.04,4.03,330,,1123,1138,,,NA,NA,,-168.6690063,14.07299995,33.22940063,24.80958939,5.592999935,0.439999998,3.119999886,0.529999971,0,0.328000009,0.419,3,25.97429972,88.45263163
201607_090.0_053.0_10,ND0408,201607,NA,25,090.0 053.0,Ross,TRUE,CL max at 15,7/16/2016,4:59,7/16/2016 4:59,32.65028,-119.47867,20,19,10,10,0,,TRUE,TRUE,0.5,4,330,,2212,2240,,,NA,NA,,-100.8880005,16.99799919,33.62689972,24.46278,5.862999916,0.209999993,1.149999976,0,0,1.284999967,0.222000003,3,10.37187898,11.82815364
201607_090.0_037.0_8,ND0409,201607,NA,27,090.0 037.0,Prodo,TRUE,,7/16/2016,16:57,7/16/2016 16:57,33.19113,-118.382,23,22,8,8,0,,TRUE,TRUE,1.04,4.1,330,,1133,1201,,,NA,NA,,-36.82500076,19.02899933,33.5367012,23.89763069,5.565999985,0.25999999,0.50999999,0,0.090000004,0.264999986,0.072999999,3,10.3689614,21.06358377
201607_090.0_037.0_20,ND0410,201607,NA,27,090.0 037.0,Prodo,TRUE,,7/16/2016,16:57,7/16/2016 16:57,33.19113,-118.382,20,19,20,20,0,,TRUE,TRUE,0.5,3.88,330,,1133,1157,,,NA,NA,,-36.82500076,14.61900043,33.40459824,24.82611084,6.085000038,0.370000005,1.830000043,0.540000021,0,0.82099998,0.275000006,3,10.3689614,21.06358377
201607_086.7_040.0_10,ND0411,201607,NA,36,086.7 040.0,Prodo,FALSE,,7/17/2016,18:20,7/17/2016 18:20,33.66192,-118.97468,23,21,11,10,-1,,TRUE,TRUE,n/a,4,330,,1136,1206,,,NA,NA,,-31.13800049,19.54899979,33.60969925,23.82089996,5.681000233,0.180000007,1.470000029,0,0,0.414000005,0.112000003,3,10.37915564,16.96296282
201607_086.7_040.0_26,ND0412,201607,NA,36,086.7 040.0,Prodo,FALSE,,7/17/2016,18:20,7/17/2016 18:20,33.66192,-118.97468,19,18,26,26,0,,TRUE,TRUE,n/a,4.35,330,,1136,1155,,,NA,NA,,-31.13800049,13.6789999,33.44139862,25.05109024,5.505000114,0.680000007,5.150000095,4.050000191,0.029999999,1.151000023,0.500999987,3,10.37915564,16.96296282
201607_086.7_070.0_9,ND0413,201607,NA,41,086.7 070.0,Prodo,FALSE,,7/18/2016,18:12,7/18/2016 18:12,32.65868,-121.02513,23,22,9,9,0,,TRUE,TRUE,1.04,4,330,,1125,1145,,,NA,NA,,-150.4340057,16.43799973,33.20800018,24.27135086,5.738999844,0.319999993,0.959999979,0,0.140000001,0.335000008,0.090999998,3,11.47071555,20.32203431
201607_086.7_070.0_21,ND0414,201607,NA,41,086.7 070.0,Prodo,FALSE,,7/18/2016,18:12,7/18/2016 18:12,32.65868,-121.02513,20,19,22,21,-1,,TRUE,TRUE,1.04,4.3,330,,1125,1147,,,NA,NA,,-150.4340057,14.39500046,33.17979813,24.7002697,5.888000011,0.409999996,1.710000038,1.179999948,0.25,0.616999984,0.209999993,3,11.47071555,20.32203431
201607_086.7_100.0_10,ND0415,201607,NA,44,086.7 100.0,Prodo,FALSE,,7/19/2016,14:44,7/19/2016 14:44,31.66788,-123.07123,23,22,11,10,-1,,TRUE,TRUE,1,3.49,330,,902,921,,,NA,NA,,-270.1679993,17.59700012,33.02230072,23.85718918,5.532999992,0.25999999,1.549999952,0,0,0.097000003,0.024,3,27.58054052,86.1718214
201607_086.7_100.0_84,ND0416,201607,NA,44,086.7 100.0,Prodo,FALSE,,7/19/2016,14:44,7/19/2016 14:44,31.66788,-123.07123,14,14,84,84,0,,TRUE,TRUE,1,4.46,330,,902,919,,,NA,NA,,-270.1679993,13.50300026,33.09479904,24.82210922,5.729000092,0.439999998,2.99000001,0.209999993,0,0.540000021,0.243000001,3,27.58054052,86.1718214
201607_083.3_090.0_13,ND0417,201607,NA,48,083.3 090.0,Prodo,FALSE,,7/20/2016,16:32,7/20/2016 16:32,32.57827,-122.81668,23,21,14,13,-1,,TRUE,TRUE,2.2,4.26,330,,1050,1107,,,NA,NA,,-202.9420013,16.59399986,32.89509964,23.99562073,5.676000118,0.25,0.910000026,0,0,0.112000003,0.033,3,24.13595074,71.47540981
201607_083.3_090.0_57,ND0418,201607,NA,48,083.3 090.0,Prodo,FALSE,,7/20/2016,16:32,7/20/2016 16:32,32.57827,-122.81668,15,14,57,57,0,,TRUE,TRUE,1.04,4,330,,1050,1107,,,NA,NA,,-202.9420013,15.31000042,33.0298996,24.39056969,5.885000229,0.300000012,0.610000014,0,0.079999998,0.474999994,0.250999987,3,24.13595074,71.47540981
201607_083.3_055.0_13,ND0419,201607,NA,52,083.3 055.0,Prodo,FALSE,,7/21/2016,18:24,7/21/2016 18:24,33.73948,-120.41233,21,20,13,13,0,,TRUE,TRUE,1.04,4,330,,1138,1205,,,NA,NA,,-63.51499939,15.82400036,33.56240082,24.68342972,5.334000111,0.620000005,6.190000057,4.809999943,0.050000001,2.180999994,0.223000005,3,11.11286235,2
201607_081.8_046.9_6,ND0420,201607,NA,58,081.8 046.9,Prodo,TRUE,,7/22/2016,16:09,7/22/2016 16:09,34.27603,-120.0289,22,22,6,6,0,,TRUE,TRUE,0.5,2.07,330,,1051,1117,,,NA,NA,,-14.59599972,18.98800087,33.59909821,23.95546913,6.092000008,0.109999999,0.079999998,0,0,0.939999998,0.546999991,3,10.14037381,12.79575595
201607_080.0_055.0_8,ND0421,201607,NA,61,080.0 055.0,Prodo,TRUE,,7/23/2016,19:57,7/23/2016 19:57,34.31823,-120.80917,22,21,8,8,0,,TRUE,TRUE,1.04,3.32,330,,1320,1345,,,NA,NA,,-18.79899979,13.13000011,33.54539871,25.24132919,4.881999969,1.059999943,10.72000027,10.78999996,0.050000001,1.639999986,0.528999984,3,18.04808763,2
201607_080.0_055.0_16,ND0422,201607,NA,61,080.0 055.0,Prodo,TRUE,,7/23/2016,19:57,7/23/2016 19:57,34.31823,-120.80917,20,20,16,16,0,,TRUE,TRUE,0.5,3.5,330,,1320,1345,,,NA,NA,,-18.79899979,13.12300014,33.54399872,25.24208069,4.90199995,1.049999952,10.72000027,10.82999992,0.050000001,1.66900003,0.640999973,3,18.04808763,2
201607_080.0_070.0_10,ND0423,201607,NA,63,080.0 070.0,Ross,TRUE,,7/24/2016,10:43,7/24/2016 10:43,33.81992,-121.84482,20,19,11,10,-1,,TRUE,TRUE,2.2,4.38,330,,523,539,,,NA,NA,,-78.31999969,16.41699982,32.9253006,24.0592308,5.721000195,0.379999995,1.309999943,0.029999999,0.029999999,0.150999993,0.057999998,3,25.40409482,52.85714271
201607_080.0_070.0_62,ND0424,201607,NA,63,080.0 070.0,Ross,TRUE,,7/24/2016,10:43,7/24/2016 10:43,33.81992,-121.84482,15,15,62,62,0,,TRUE,TRUE,0.5,3.18,330,,523,544,,,NA,NA,,-78.31999969,13.42000008,33.05509949,24.80688095,5.823999882,0.550000012,1.720000029,2.440000057,0.879999995,0.629000008,0.291000009,3,25.40409482,52.85714271
201607_080.0_080.0_8,ND0425,201607,NA,64,080.0 080.0,Prodo,TRUE,,7/24/2016,17:57,7/24/2016 17:57,33.48158,-122.5323,23,22,8,8,0,,TRUE,TRUE,2.2,4.02,330,,1116,1135,,,NA,NA,,-118.2109985,16.92399979,32.89080048,23.91534042,5.625999928,0.270000011,1.580000043,0.119999997,0,0.112000003,0.027000001,3,35.39768561,80.60377394
201607_080.0_080.0_88,ND0426,201607,NA,64,080.0 080.0,Prodo,TRUE,,7/24/2016,17:57,7/24/2016 17:57,33.48158,-122.5323,13,12,88,88,0,,TRUE,TRUE,1.04,4.42,330,,1116,1135,,,NA,NA,,-118.2109985,13.15799999,32.9620018,24.78853035,5.701000214,0.479999989,2.75999999,2.119999886,0.02,0.375999987,0.298000008,3,35.39768561,80.60377394
201607_080.0_100.0_10,ND0427,201607,NA,66,080.0 100.0,Ross,TRUE,,7/25/2016,9:17,7/25/2016 9:17,32.82432,-123.90223,20,19,11,10,-1,,TRUE,TRUE,2.2,3,330,,406,419,,,NA,NA,,-197.5180054,17.67300034,32.97249985,23.8008194,5.541999817,0.25,1.570000052,0,0,0.074000001,0.02,3,50.47521435,86.98331347
201607_076.7_090.0_8,ND0428,201607,NA,67,076.7 090.0,Prodo,FALSE,,7/25/2016,19:51,7/25/2016 19:51,33.72058,-123.63398,23,22,8,8,0,,TRUE,TRUE,2.2,4,330,,1316,1335,,,NA,NA,,-170.5809937,16.43499947,33.00320053,24.11470032,5.767000198,0.280000001,1.210000038,0,0.01,0.214000002,0.052999999,3,33.65246224,51.32824414
201607_076.7_090.0_63,ND0429,201607,NA,67,076.7 090.0,Prodo,FALSE,,7/25/2016,19:51,7/25/2016 19:51,33.72058,-123.63398,15,14,64,63,-1,,TRUE,TRUE,1.04,2.5,330,,1316,1335,,,NA,NA,,-170.5809937,13.15299988,33.0530014,24.83698082,5.683000088,0.49000001,2.549999952,1.919999957,0.409999996,0.202000007,0.514999986,3,33.65246224,51.32824414
201611_093.3_026.7_12,ND0430,201611,NA,1,093.3 026.7,Prodo,FALSE,,11/6/2016,19:54,11/6/2016 19:54,32.95627,-117.30493,17,11,13,12,-1,,TRUE,TRUE,0.5,3.62,330,,1255,1320,,,NA,NA,,-2.131000042,18.56800079,33.40829849,23.91559982,5.725999832,0.189999998,1.5,0.109999999,0.059999999,0.453000009,0.092,3,11.59300556,22.20805376
201611_093.3_026.7_24,ND0431,201611,NA,1,093.3 026.7,Prodo,FALSE,,11/6/2016,19:54,11/6/2016 19:54,32.95627,-117.30493,7,6,25,24,-1,,TRUE,TRUE,0.5,3.9,330,,1255,1320,,,NA,NA,,-2.131000042,14.58500004,33.2582016,24.72073936,5.571000099,0.479999989,3.710000038,1.519999981,0.200000003,1.399000049,0.389999986,3,11.59300556,22.20805376
